author,author_id,comment
fely,fely.marcia,Sedih tgk mcm ni...semoga kalian tdk apa apa.
Tauruzz,mida.z5,rakyat..ngamuk
Gogo racing,gogoracing1,"baru x ini ribut demo,gda wawancara preside"
T⭕p FLEZ T364L🇮🇩🇰🇷,qien_avlez,pejabat keparat
@neyy 🌹🌹,tetehenii,yaALLAH kenapa Tanah Air jadi kacau balau begini🥲🥲🥲
Naa.,rasa0909_,dijajah ama negara sendiri wak 😂😂
mawar 🌹🥰,balqist92,Indonesia sudah di jaja ni sebenar nya cuma kalian gak sadar
bang jes,maulanashaputra4,para penguasa negri konoha udah pasti pada ketawa liat rakyatnya seprti ini..
zaki,emon.po4,udah to y allh... indonesia acau gini..
sefty f w shop,seftyfw,kalian di adu Dpr sadar lah jangan kalian saling ricuh apalgi menyakiti...mending kalian datengin rumah2 mereka🤣
Ulina siparna2,ulinasiparna3,semua ini berawal dari eko patrio dan uya kuya jadi mreka berdua yg harus tanggung jawab terhadap smua korban
petinggi,petinggii01,"guna nya tes fisik saat masuk polisi apa? klo di situasi kek gni ujung"" nya pke senjata/gas airmata"
Elang 02,elang.022,"Kalo Mau Demo langsung Ke ketua DPR nya, krn itu biang keroknya harus di turunkan, kalo penggantinya nnti harus setuju RUU perampasan Aset di Sahkan, siapapun presiden nya kalo ketua dpr msih di pegang banteng tetap konoha akan hancur"
━☆⍤⃝⽰᭄☠️MaFIA☠️Dar💥ᎧᎮ ᭄,nasikuning1042,sampai kapan kita ditindas SM pejabat korup..saatnya rakyat bersatu
Rachel Weisz Angel,mattchingos4,"alih2 anggota DPR nemuin rakyat, minta maap. malah bikin keadaan memanas sih😏"
EL,kiaraaaell,"setiap ada demo psti polisi yg menjadi garda terdepan untuk melindungi para pejabat"" itu, lalu siapa yg melindungi rakyat? bukankah tugas polisi untuk melindungi rakyatnya? jika pejabat juga di anggap rakyat lalu knpa hnya para pejabat yg di lindungi? knp tidak ada polisi yg melindungi rakyat yg ikut demo? dimana letak KEADILAN SOSIAL BAGI SELURUH RAKYAT INDONESIA?"
˚⋆𐙚｡putf𖦹.ᡣ𐭩˚,virgogirll__,"masyarakat pakai tangan kosong, eh aparat malah lengkap berpakaian dan bersenjata. apakah fair?"
🆃🅰🆄🆁🆄🆂,ipin_next89,"mana nih yg katanya sedot wc mau ikut?
nih ada lawanmu🤣"
Izwan,izwan317,apabila rakyat tak cukup makan inilah jadinya
ocha,ocha25_12,"Kemana Ketua DPR Puan Maharani yg katanya mau menerima aspirasi masyarakat?
Jgn bisanya ngomong di dewan aja tp gk berani menghadapi Rakyat."
air,piscess_2400,itu yang suka pada tauran coba suruh pada ikut demo
luthort,achmat.waluyo,Allah Hu akhbar
Dewi Purwati490,dewipurwati645,ya allah udah stop demonya serem
donatdut,donatdut21,penyelasanku saat ini adl kenapa kemarin aku datang ke TPS🥺
kuwalek,ndaabruszz,ngapain sih buang buang waktu lagi...percuma dulu nyoblos udah buang waktu sekarang demo buang waktu lagi ke enakan mereka
maz°♍,prastya2689,":guys, tdi gw liat salah satu komen yg sangat masuk akal. Dimana kita jangan lagi demo di depan gedung DPR MPR, melainkan demo di Bandara Internasional, atau pusat2 ekonomi internasional.
Yang mana jika ada demo di tmpt tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yg di bawa di demo tsb. Mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut😌"
bg m....🇹🇷🇲🇾,cekmar93,"sesuai dgn presiden kita, Aya kita maju ok gas ok gas💪💪"
juanara,juanara61,"ternyata DPR itu cm besak omong jak, masak di demo harus ngandalin aparat,🤣 apa guna nya jadi pejabat"
heyyme,helowwwwwwww4,Tuhan Lindungi Rakyat dan Bangsa Indonesia ku. Lindungi org2 yg sedang berjuang utk kepentingan rakyat. 🙏🏻🙏🏻🙏🏻
Lokman Amirul 🎲,lokmanamirul,konoha 😂
STORE FANZ!!,fathirss64,"Pake senjata main nya yah😹,padahal kita gak pake apa apa😹"
🇲🇾🌷upikc🇮🇩😘,upikcuk,ya allah
🦋VIRGO🦋,dieanna22,"indonesia terkenal muslim terbanyak.tapi dipimpin sama orang2 yg tidak paham agama.tidak takut agama.keserakahan.tidak ada hukuman mati untuk corruption,sangat beda dengan pemerintahan arab saudi.up terus."
nyonya. y ❤️,nyonya.y1,coba polisi ny yg lindungi rakyat ...berpihak k rakyat ....bukan k DPR ..pasti Indonesia bakal tenang
🇮🇩👰Mak Ikenjo🤵🇹🇼,indritriyanti150515,"ya Allah 😭😭 itu manusia disiram layaknya kotoran , jahanam betul penguasa😭😭😭"
firdaus,firmansyah52361,"@partaigerindra apa kabar Kamu bosss,,,,awal awal saja membalas,,,sekrg sudah hilang kayak jailangkung"
murbaut,murbaut29,bubar-2 kalian semuanya para pendemo.sayangi dr kalian ada kel. dan ortu yg menunggu km pulang. km yg sakit km yg luka tp mereka pd mentertawakan kalian semuanya. dia yg enak duduk-2 dgn gaji 3 perhari. sdh pulang -2.
¡¿,ancala______,sedot wc tuh mana ko ga ada?😭
Kasi_Lu_koyaK,flying_rentaka,kokori sudah lari ke msia🤣
trherlina,trherlina,polisi lagi polisi lagi
Giselaenceng.shop,shelvie_epie,Polisi tolol
珊珊,dolgemakk,ok gasss
cumanpenonton,robin.12330,petasan vs real gun
mitsuko_Bubam,bubambs10,dampak nya rupiah turun ..th 1998 akan terulang lagi .negara ricuh
fa_syam,syamsiyah_02,tanda2 munculnya perang ke3 udah sangat jelas😭
3 bersaurada,atikwijayanti3,demo taruhannya nyawa 😭
Dovi,renianggraeni2266,aparat tanpa senjata pasti kalah
nabilaaa,user6097360143844,Kurang ajar itu
h@fid💝Yan@💝,hapizmaulana1,aku takut ada korban lagi tolong mundur demi keselamatan kita semua
aremcy shop,herawatitating,"karyawan"" rakyat yang sudah mati hati nuraninya...haus kekuasaan dan uang. padhal rakyat yang gaji mereka ,"
Delaaa,delaaaajaaa2,Dpr kerja mati matian demi mematikan kalian🥺🥺🥺
aabawel,aabawel7,😁😁😁
Nur,nurrico5,"pendomo:meninggal
pengaman demo:meninggal
yang di demo????"
Dika Askariandi,dikaaskariandi,enak jaman ku toh?
asti harahap,astborhap06,padahal sama2 rakyat indonesia
Alex Candra,alexcandra8005,parah
NG🦦,nersius.ng,susahh hdup sana
Fei's collection,iburumahtangga891,anggota DPR nya keenakan libur kerja😭
ina,evi.fajrina,mau ngadu kmna ya🥺
Tik Toker,mulyadi535780280,DPR byk makan duit korupsi
galuhasmara2,asmara.galuh,Ya allah
dyyy,diyyy032,"@juwariyahiis:Guys, tdi gw liat salah satu komen yg sangat masuk akal. Dimana kita jangan lagi demo di depan gedung DPR MPR, melainkan demo di Bandara Internasional, atau pusat2 ekonomi internasional.
Yang mana jika ada demo di tmpt tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yg di bawa di demo tsb. Mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut😌"
Septiya_crisbianto,septiacrisbiantz,ya allah sampee keserettt🥺🥺🥺
mimiariska5,mimiariska5,😳😳😳
Mbaaa Siti,mpok_stee,"binatang itu yg siram warga pakai gas air mata, dia ga sadar beli itu pakai uang rakyat tapi untuk menyakiti rakyat"
centini,centini149,AQ ko tkut liat nya😭
NR,nur.rahmadani86,itu ngapain di siram airr kan kasihan masyarakat emang ngk punya hati.
12-Mar 🌼,sellysetiawan7,Coba polisi balik arah bergabung sama masyarakat sanajan di utus pemerintah
satXya,satxya0,bubarrrr
rm padang,rm.padang79,"ya allahhh.
ya robi😪😪😪😪🙏"
Y.N.S,y.n.s.7524,semangat saudara qu.karna kita semua. mereka tidak akan menjadi tikus kantor.
rusdymarasabessy,rusdymarasabessy,yg rugi kita sendiri..buntutnya akan terjadi penjarahan seperti tragedi 98.ini semua cara antek antek asing yg tidak senang dgn pemerintahan..
Chaca cici,momom_0001,demo di bandara gaesss
♉ Yemima,yemimafajarwati,"sedih KLO chaos seperti ini, banyak aspek akan terpengaruh 😩"
Lvgopiuytsd,lenjerkuning,@opxvt
rt 8,animeof47,bergejolak
Madam Mie,amybachat,#prayforindonesia
onti88,mamihzahra88,sedih melihat keadaan seperti ini😭😭😭
zainkh,zainkhchanel,#indonesiakacau #dprdudukmqnis
dzidnailmah❤️,aiini03,"tiba"" air mata keluar sedih melihat negri sendiri menjadi seperti ini apalagi sampek memakan korban jiwa, semoga lekas membaik Indonesia ku 😭"
biru,blueblueyap,sehat² perjuangan
Saadah Mulya,saadah.mulya,kmpa jdi perang saudara ya allah🙄
INAKDAREINGGES,inakdareingges,demonya dah viral di Taiwan
Divanda februari,divanda_052,"wajah indonesiaa sekarang 🥺. sehat"" untuk kalian yang memperjuangkan, jaga keselamatan kalian untuk keluarga dirumah kawan 🙏🥺🥺"
WRD,waridin.salem,😳😳😳
Cancer07🦀,cancer07erin,"Kasian bahkan ada bbrp yg korban krn ikutan demi seperti ini. Tolong hentikan!! Mrk juga manusia DPR jg bekerja bukan hanya duduk manis yg bgitu enaknya menerima hasil sprti yg kt bayangkn skrg.
Ayoo berdamai demi keadilan sosial bagi seluruh rakyat Indonesia."
darmansyah,user784475001983,"boikot bandhara pesawat terbang
boikot pelabuhan kapal
boikot jalan tol.
☠️☠️☠️☠️☠️"
bram,bramr766,sudah saat nya rakyat mengambil langkah kudeta
darka,pranadarka,demo besar-besaran harus terus berlanjut sampai rakyat Indonesia menang 🔥🔥🔥🔥🔥🔥
Dapur Si Mbok Est 2021,dapursimbok_,😭😭😭😭😭😭😭😭😭😭😭😭
Melti86,meltot.com,"kalian bole2 aja demo tp tolonglah yg tertip,, kan ngak harusbricuh toh ujung ujung klian semua yg terluka sendri"
Romo Qu,rbtwnarto,"slogan nya kan pengayom masyarakat, kok jadi pengayom wakil masyarakat 🤭"
csmn,sedanggabut.hehe,Pindah demo ke cgk yuk
dy10,sdy1089,GANTI PRESIDEN MALAH TAMBAH AMBURADUL
Melti86,meltot.com,tertimpa badai😂😂😂
Santi 🥀,shusans_,"kalau pake toa gk mempan, bawa in sound horeg bisa kali ya 😭"
delvaniiey,delvaniiey,Pendemo Ga ada yg biayain senjata apa buat demo hhahah😏
🆂ʰᵃʰ❌️𝔰𝔱𝔯𝔞𝔫𝔤𝔢𝔯𝔰™,shah_strangers,habis la negara
loveangel,thisiskeyzya,"kita harus kompak sama polisi,...jangan mau diadu seperti ayam jago...kita seperti mainan mereka para penguasa yg haus darah...jangan sampai ada korban lagi..semangat buat rakyat Indonesia..semangat buat para aparat penegak hukum ,...jgn sampai kita trprovokasi...oleh oknum"" yg ign memecah belah rakyat Indonesia, waspada .."
Ciaaᥫ᭡♡,ciaanakalim__,MANA INDONESIA YG DULUU🥺?...
zhiie'a,zhiie_zhiie96,@Sonel Sonel
Minar Dormaida Sitorus,minar.dormaida.si,aduh rugilh kalian demo GK ada jg gunanya...malah sampe ada yang hilang nyawa....yang paling benar itu GK usah memilih anggota dewan sampai kapanpun 😡
yenii,yenii4391,ya allah ada sampe kejungkal pula di siramnya hati2 guys buat kalian yg lagi demo jaga keselamatan
Quotes,hanny350,"tentara israel berperang dengan iran ,tentara ukraina bertempur dengan rusia nah tentara indonesia berperang dengan rakyat srndiri"
HOOG JY,hoog.jy,"ALIHKAN DEMO DI TEMPAT STRATEGIS SEPERTI BANDARA, PELABUHAN, DAN LAIN-LAIN AGAR EKONOMI LUMPUH DAN SUARA KITA BISA DIDENGAR ‼️‼️‼️Untuk apa demo di DPR? Mereka tidak peduli! Kita gak lagi bicara Undang-Undang, tapi pembubaran mereka dan reformasi total! Suara rakyat hanya akan didengar jika kita mengguncang pusat kekuatan ekonomi"
WYM,malaikah2622,Ya Allah turunkan bantuan mu pd sahabat² ku Ya Allah!
Rijal uwais,rijal.uwais95,"kalau kita diam masa depan lu sama anak cucu lu akan semakin menderita, lu sekolah Tinggi pun akan percuma karena uang dan kekuasaan dan pekerjaan dan keadilan hanya milik segelintir orang atau keluarga atau orang terdekat atau para antek anteknya bahkan penjilat lubang tai pun akan kebagian. maju terus..... Allahuakbar ☝️☝️☝️"
S E N J A,ani.mariani26,dibenturkan sama aparat
bie.dnsy88,bie.dnsy88,"PEMILU DEPAN JANGAN KALIAN PILIH LAGI ANGGOTA DPR RI , DPRD DPD !!!! Ingat rusakin surat suaranya biar tdk dimanipulasi. Katanya wakil rakyat, mendengarkan saja mereka tdk mau. INGAT KITA RAKYAT INDONESIA, KITA DIATAS SEMUANYA . Bukan anggota dewan iblis itu."
Zamilah Zamilah,zamilah.zamilah4,1998
ᮒᮨᮔ᮪ᮓᮤ ᮞᮧᮕᮤᮃᮔ᮪ᮓᮤ™,tendisopiandi,
meylinda,meiylindha,"perasaan dulu indonesia di pimpin bapak Joko Widodo sampai 2 periode aman"" aja, rakyat damai tentram. ini baru jadi pemimpin setaun aja udah ada aja gebrakan nya Sampek nyawa rakyat pun jadi taruhan."
Dayunomad,dayunomad,☹️☹️☹️
gaskeun,muslim38952,saya ga merasa d bantu sama DPR .Sahra kalau ngga nyari duit sendiri kelurga saya ngga majan ..harus nya DPR D BUBARKAN SAJA ..
reno,reeno_84,buat 98 jilid kedua bro
review mens sport wear,mens_sportwear7,indonesia terang 🔥
Nadya,faiziaarumi,"SEMUA ANGGOTA DPR KELUAR DONG, DISKUSI SM RAKYATNYA"
Bastijn Mijndert.21,bastijn21,"UP GUYS🚨🚨: Demo di depan gerbang wakil rakyat itu hanya simbolis, di jerman pernah ada demo di bandara, ketika bandara lumpuh, demo sehari saja langsung di dengarkan, karena berkaitannya bukan lagi sama satu pihak tapi sama kepentingan internasional, pasti dapat tekanan kalau ratusan maskapai asing tidak dapat terbang maupun lading, demo di pelabuhan, bandara, jalur perdangangan utama itu dampaknya fatal.... lah kalo demo di jalur lambat yaa cuman jadi tontonan, demo di lokasi tidak strategis itu cuman buang buang waktu dan bikin masalah tambah besar dan berdampak ke masyarakat jadi mau sampai kapan demo di jalur lambat non strategis??
""Imagine all the people.... block the major trade routes...."" Di nyanyikan dengan irama fals."
"🇮🇩 𝙿 𝚁 𝙰 𝙱 𝚄, 𝙵,𝚜🇮🇩",ariscg1708,nah kan pada lari 🤣🤣🤣🤣
neti puspitorini,advokat_neti_madiun,"kita bayar pajak, d ikorupsipun Ndak ada yang tau...
tau tau ada berita pejabat si A KORUPSI di sidang, di penjara... si koruptor di penjara atau tidak kita juga Ndak tau.
pernahkah para koruptor yang di penjara di tayangkan hidupnya di penjara kayak apa... apakah kita warga masyarakat tahu...."
"""Mama Meysha""👨‍👩‍👧‍👦",meriastiriani,"Sedih lihatnya Ya Allah, gmn bisa lawan Rakyatnya Sendiri😥"
budi_astawa✌,putu199216,mmnding cari dimana rumah dpr
ibnu,ibnuhidayatullah7,pilihan kalian sudah tepat... skrg sedang menikmati
galihadityaajisaputra,satupah1,"psti pejabat LG di dalem sambil joget"", anj🙄"
kiw,nardiii26,"Guys, tdi gw liat salah satu komen yg sangat masuk akal. Dimana kita jangan lagi demo di depan gedung DPR MPR, melainkan demo di Bandara Internasional, atau pusat2 ekonomi internasional.
Yang mana jika ada demo di tmpt tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yg di bawa di demo tsb. Mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut😌"
aqiu,aqiu484,pdahal itu mobil snjta smuanya d beli pke uang pajak rakyat knp tega skali sakiti rakyat demi mmbela tikus berdasi
niarianti,niarianti_,kas8han amat yg jatoh itu
Adriyati 1967,adriyati.1967,ya aallih lingdungi mereka srmua
neti puspitorini,advokat_neti_madiun,"klo menurut saya gak usah demo, karena kalau kita demo kita sendiri yang kena dampaknya, kita sendiri yang rugi.
mending kita warga Indonesia gakk usah bayar pajak semua, pada waktu pemilu juga gak usah ikut nyoblos.
klo kita gak datang ikut nyoblos, mereka gak mungkin bisa duduk dikursi yang empuk sebagai pejabat.
kita pun sudah milih, mereka lho gak bakalan kenal sama kita."
Zamri Sulung,zamri.sulung,Hadti
Bryan🇵🇭,bisdak6969,Context plz? Translate in English
khodijah,khodijah4249,udh stop...periode dapan pilih dpr
nn,nn78515,"dahlah gys capek kalian percuma , suara kalian gak akan di dengar sampai kapanpun 😭😭"
Oraet Labora brsiahaan simanis,pintayantiuliana,"percuma kalian teman"" demo kayak gitu itu sama aja antar nyawa.jgn lh cukup jgn kita coblos di tahun yng akan dtng siapa pun.."
"ki,",wakiahwakiah105,setuju
Bejo makmur,feri.hari.topan,"mana DPR DPR ga kelihatan congornya, katanya wakil rakyat,kok rakyatnya datang kebingungan"
rodiahmjk,rodiahmjk,sungguh miris di jajah bangsa sendiri
lim,wahyudi.yudi066,ya Allah kasian
Aurel vanisa,aurel.vanisa4,pulang lah dengan damai .jangan demo .nanti pun kita akan menang inza Allah
bambang jaya,bambang.jaya4,"Demo boleh, tp tolong jgn merusak sarana yg ada."
Afifahalzm ☑️,afifah.alazam,mana yg katanya PINTU DPR TERBUKA LEBAR? MANA??
SULAWESI TENGAH,anand.se,DPR BUBARKAN BIKIN HABIS ANGGARAN TDK ADA GUNANYA
aprilmood.cookie,aprilmood.cookie,Kalo ada avenger beneran rasanya pengen nyewa mereka buat ngancurin penindasan!!!
yudha,roieffendi,"kalau begini negara kita gmn kedepannya nanti,,negara dijajah sm negara sendiri"
⋆. 𐙚 ˚ yunitatristii ⊹ ࣪ ˖,yunitatristiyanti_,"@khanzasadiah: guys, tdi gw liat salah satu komen yg sangat masuk akal. Dimana kita jangan lagi demo di depan gedung DPR MPR, melainkan demo di Bandara Internasional, atau pusat2 ekonomi internasional.
Yang mana jika ada demo di tmpt tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yg di bawa di demo tsb. Mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut😌"
Sky_sa🦋,arsyafi722,Bnyak bgt senjataa lu yaa polissiiii😭bener2 lu yaaa cuma buat ngelindungi tikus2 didaleeeeeemm kocaaaaaak
ANITA🥀,wannabeyours277,"@ANITA🌸🌺:apa pejabat2 gatau mereka sedang diintai Tuhan mereka sndiri, masih diberi waktu untuk bertobat, mereka pejabat dan mereka mempunyai tanggung Jawab besar🥺 tp Indonesia saat ini mereka obrak abrik membuat smua berantakan, dan anehnya mereka tetap menjalani hidupnya seperti tidak apa2, memang benar suara rakyat hanya bisikan semut semata bagi mereka, jangan sampai yg maha Kuasa muak dengan semua ini, pulihkan Indonesia yg dulu😭😭😭😭"
olak buluh,didikbiayu,"@Wedding Tali Asmoro:guys, tdi gw liat salah satu komen yg sangat masuk akal. Dimana kita jangan lagi demo di depan gedung DPR MPR, melainkan demo di Bandara Internasional, atau pusat2 ekonomi internasional.
Yang mana jika ada demo di tmpt tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yg di bawa di demo tsb. Mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut😌"
Rindu Heart Imran khan 804 PTI,rinduheart28imrankhan804,😭😭😭
alex,alexmyname6,Prabowo 1priode
MN234,mina_mimin234,Ya Allah 💔🥀🇲🇨
yusrilmiya,riniwijayanti714,siapa sih yg milih DPR itu?
Chaca Aisyah,sassha.aaaaa,BOIKOT PAJAK DAN MARI BERSATU LAWAN KEZOLIMAN
dekdyh,dekdyh,
dayah2373,dayah2373,"stop byar pajak,. kalau semena mena"
Zeng Niu.,jumss_bae,"udah kaya di film labirin anj!! yang ada wabah virusnya"""
Als's Market,angrainisifa,ya Allah tolong lindungi mereka
faze,galileo698,stop tunjangan DPR
likamuslikah,likamuslikahh,"mengapa jadi begini negaraku
apa silap pemimpin
apa mahunya rakyat
ini yg harus dibahas di MPRdan DPR"
El_ajah,koplo12165,KAPLORI harus di ganti
Annisa agustina || MUA BOGOR,annisaagustina120,satu Indonesia gak usah bayar pajak bisa gak
kazaaa,kazaaa81,miris aku Meliah ke negara ini kacau semua di obrak Abrik DPR tumbalnya tetap rakyat
kepo,ana______08,"padahal mereka cuman mau menyuarakan suara tapi malah di semprot di tindas hbs""an🥺"
luh.bali 🇮🇩🇳🇿,luh.bali,Ga usah milih lagi
Piscesboy✨,alii_varezaa,enakan Kya nya klo pendemo pada patungan nyewa mobil penyedot wc😂
🇮🇩fajar 34🇲🇨,fajar.fajar483,perang saudara udah mau kiamat dunia
D'Rindang,irod1987_,aku heran sama polisi. mau aja belain DPR yg korup...😂 jangan2 polisi dapat jatah dari DPR
imas Queen,imasimas8989,"kuat kan mahasiswa indonesia sama anak""muda indonesia untuk membela rakyat"
bulu ketek chanyeol,ndoroayunaylapramadya,"@SekatKamarMandi:@Tralala:guys, tdi gw liat salah satu komen yg sangat masuk akal. Dimana kita jangan lagi demo di depan gedung DPR MPR, melainkan demo di Bandara Internasional, atau pusat2 ekonomi internasional.
Yang mana jika ada demo di tmpt tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yg di bawa di demo tsb. Mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut😌"
